,Quality Momentum Univ Part I 4bn MktCap / 100k Liq,,,,,,,,,
,28/01/2026,,,,,,,,,
,,,,,,,,,,
,#,Ticker,Name,Last,MktCap,SectorCode,SubSectorCode,IndCode,EarnYield,FCFYield
,2597,SMBK:USA,"SmartFinancial, Inc.",39.45,671.75,FINANCIAL,BANKS,BANKSUSA,6.95,7.27
,2598,SMG:USA,Scotts Miracle-Gro Co.,63.23,"3,654.69",MATERIALS,CHEM,CHEMSPECIAL,3.84,7.51
,2599,SMHI:USA,"Seacor Marine Holdings, Inc.",6.77,182.63,ENERGY,UPSTREAMENERGY,OILGASSUPPORT,-20.88,-33.69
,2600,SMID:USA,Smith-Midland Corp.,36.29,192.5,MATERIALS,MINING,MATCONSTR,6.11,2.61
,2601,SMJF:USA,"SMJ International Holdings, Inc.",5.3,78.08,MATERIALS,MINING,MATCONSTR,N/A,N/A
,2602,SMP:USA,"Standard Motor Products, Inc.",39.87,877.07,CYCLICALS,VEHICLESS,VEHICLE,7.71,5
,2603,SMPL:USA,The Simply Good Foods Co.,19.6,"1,861.98",NONCYCLICAL,FOODPRODUCTION,FOODDRINKMFR,4.58,8.88
,2604,SMR:USA,NuScale Power Corp.,19.2,"3,217.84",INDUSTRIAL,INDMFR,ELECTREQUIP,-14.89,-9.96
,2605,SMRT:USA,"SmartRent, Inc.",1.72,325.42,TECH,HW,COMMERCIALELECTRONICS,-20.76,-15.67
,2606,SMTI:USA,"Sanara MedTech, Inc.",20.8,185.76,HEALTHCARE,HCAREEQUIP,MEDDEVICESOTHER,-20.88,-0.49
,2607,SMTK:USA,"SmartKem, Inc.",0.76,4.25,MATERIALS,CHEM,CHEMSPECIAL,-603.19,-113.67
,2608,SMWB:USA,SimilarWeb Ltd.,5.63,485.76,TECH,SOFTWTECH,SOFTW,-6.56,2.75
,2609,SMX:USA,SMX (Security Matters) Plc,16.44,0.07,TECH,SOFTWTECH,SOFTW,"-377,867.65","-51,382.37"
,2610,SMXT:USA,"SolarMax Technology, Inc.",0.88,47.8,INDUSTRIAL,INDMFR,ELECTREQUIP,-22.67,3.68
,2611,SNBR:USA,Sleep Number Corp.,10.31,234.96,NONCYCLICAL,PRODHOUSESUBSECT,PRODHOUSEIND,-33.09,-20.52
,2612,SNCR:USA,"Synchronoss Technologies, Inc.",8.82,101.49,TECH,SOFTWTECH,SOFTW,-11.62,40.33
,2613,SNCY:USA,"Sun Country Airlines Holdings, Inc.",16.99,895.62,INDUSTRIAL,INDSVCE,PASSENGERTRANS,6.18,14.52
,2614,SND:USA,"Smart Sand, Inc.",4.65,180.87,MATERIALS,MINING,MININGOTHER,2.11,6.24
,2615,SNDA:USA,"Sonida Senior Living, Inc.",31.31,588.57,HEALTHCARE,HCARESVCE,PATIENTCARE,-9.15,-1.76
,2616,SNDL:USA,"SNDL, Inc.",1.6,411.83,NONCYCLICAL,STAPLESRETAIL,FOODDRINKRETAIL,-15.73,10.35
,2617,SNDX:USA,"Syndax Pharmaceuticals, Inc.",21.31,"1,851.95",HEALTHCARE,BIOPHARMA,BIOPHARMAOTHER,-16.97,-16.85
,2618,SNES:USA,"SenesTech, Inc.",1.92,10.03,MATERIALS,CHEM,CHEMSPECIAL,-190.06,-60.74
,2619,SNFCA:USA,Security National Financial Corp.,8.9,219.81,FINANCIAL,INSURANCESS,INSURANCE,8.06,20.57
,2620,SNGX:USA,"Soligenix, Inc.",1.34,13.21,HEALTHCARE,BIOPHARMA,BIOPHARMAOTHER,-273,-168.2
,2621,SNSE:USA,"Sensei Biotherapeutics, Inc.",9.94,12.54,HEALTHCARE,BIOPHARMA,BIOPHARMANONSYS,-214.36,-193.74
,2622,SNTI:USA,"Senti Biosciences, Inc.",1.06,27.87,HEALTHCARE,BIOPHARMA,BIOPHARMAOTHER,-314.85,-180.85
,2623,SNWV:USA,"SANUWAVE Health, Inc.",26.7,228.98,HEALTHCARE,HCAREEQUIP,MEDDEVICESOTHER,-6.32,-0.32
,2624,SOAR:USA,"Volato Group, Inc.",0.56,4.14,INDUSTRIAL,INDSVCE,INDLDIST,183.81,-246.97
,2625,SOC:USA,Sable Offshore Corp.,9.87,982.14,ENERGY,UPSTREAMENERGY,FOSSILFUEL,-40.44,-68.02
,2626,SOHO:USA,"Sotherly Hotels, Inc.",2.23,45.69,FINANCIAL,REALESTATE,REIT,-18.31,-4.08
,2627,SONM:USA,"Sonim Technologies, Inc.",6.07,0.34,TECH,HW,COMMEQUIP,"-2,929.40","-7,846.25"
,2628,SONO:USA,"Sonos, Inc.",14.74,"1,770.17",TECH,HW,CONSUMERELECTRONICS,-3.56,6.09
,2629,SOPA:USA,"Society Pass, Inc.",2.22,13.55,BIZSVCE,BIZSVCESS,MKTINGPRINTING,-103.43,-142.95
,2630,SOPH:USA,SOPHiA GENETICS SA,5.25,356.2,HEALTHCARE,HCARESVCE,HCARESUPPORT,-21.25,-13.81
,2631,SORNU:USA,Soren Acquisition Corp.,9.96,302.12,FINANCIAL,INVESTSVCESS,INVESTSVCE,N/A,N/A
,2632,SOUL:USA,Soulpower Acquisition Corp.,10.22,340.67,FINANCIAL,INVESTSVCESS,INVESTSVCE,1.23,N/A
,2633,SOUN:USA,"SoundHound AI, Inc.",9.94,"4,163.23",TECH,SOFTWTECH,SOFTW,-8.4,-2.73
,2634,SPAI:USA,"Safe Pro Group, Inc.",5.95,112.14,INDUSTRIAL,INDMFR,AERODEF,-13.16,-4.94
,2635,SPB:USA,"Spectrum Brands Holdings, Inc.",65.26,"1,553.19",NONCYCLICAL,PRODHOUSESUBSECT,PRODHOUSEIND,5.91,10.42
,2636,SPCB:USA,SuperCom Ltd.,9.69,45.38,TECH,HW,COMMERCIALELECTRONICS,N/A,N/A
,2637,SPCE:USA,"Virgin Galactic Holdings, Inc.",3.15,198.99,INDUSTRIAL,INDMFR,AERODEF,-237.17,-246.62
,2638,SPFI:USA,"South Plains Financial, Inc. (Texas)",40.41,656.58,FINANCIAL,BANKS,BANKSUSA,8.68,8.21
,2639,SPHL:USA,Springview Holdings Ltd.,5.44,14.62,INDUSTRIAL,INDSVCE,FACIL,-9.22,-9.63
,2640,SPHR:USA,Sphere Entertainment Co.,96.37,"3,401.96",CONSUMERSVCE,HOSPITALITYSS,HOSPITALITY,N/A,N/A
,2641,SPIR:USA,"Spire Global, Inc.",13.19,431.5,TECH,SOFTWTECH,SOFTW,3.51,-23.5
,2642,SPNT:USA,SiriusPoint Ltd.,19.77,"2,309.28",FINANCIAL,INSURANCESS,INSURANCE,8.1,N/A
,2643,SPOK:USA,"Spok Holdings, Inc.",13.46,277.15,TELECOM,TELECOMSS,TELECOMWIRE,5.95,7.99
,2644,SPRB:USA,"Spruce Biosciences, Inc.",84.24,47.47,HEALTHCARE,BIOPHARMA,BIOPHARMASYS,-100.62,-100.24
,2645,SPRC:USA,SciSparc Ltd.,0.88,0.47,NONCYCLICAL,FOODPRODUCTION,CANNABIS,"-2,662.38","-1,040.77"
,2646,SPRO:USA,"Spero Therapeutics, Inc.",2.37,133.46,HEALTHCARE,BIOPHARMA,BIOPHARMANONSYS,-33.54,-20.75
,2647,SPRU:USA,Spruce Power Holding Corp.,5.84,106.09,UTIL,UTILSS,ENERGYUTIL,-23.48,-13.39
,2648,SPRY:USA,"ARS Pharmaceuticals, Inc.",10.54,"1,041.82",HEALTHCARE,BIOPHARMA,BIOPHARMAOTHER,-7.69,-8.26
,2649,SPSC:USA,"SPS Commerce, Inc.",91.98,"3,470.66",TECH,SOFTWTECH,SOFTW,2.43,4.25
,2650,SPT:USA,"Sprout Social, Inc.",9.46,559.8,TECH,SOFTWTECH,SOFTW,-8.55,5.86
,2651,SPWH:USA,"Sportsman's Warehouse Holdings, Inc.",1.48,56.95,CYCLICALS,CONSUMERRETAIL,ELECTRONICSENTRETAIL,-65.6,-68.45
,2652,SPWR:USA,"SunPower, Inc.",1.9,169.42,INDUSTRIAL,INDSVCE,FACIL,8.52,-24.22
,2653,SRBK:USA,"SR Bancorp, Inc.",16.89,146.55,FINANCIAL,BANKS,BANKSUSA,2.21,2.55
,2654,SRCE:USA,1st Source Corp.,66.72,"1,630.24",FINANCIAL,BANKS,BANKSUSA,9.14,11.44
,2655,SRFM:USA,"Surf Air Mobility, Inc.",2.23,104.72,INDUSTRIAL,INDSVCE,PASSENGERTRANS,-134.46,-89.82
,2656,SRG:USA,Seritage Growth Properties,3.37,189.81,FINANCIAL,REALESTATE,REALESTATESVCE,-41.84,-17.75
,2657,SRI:USA,"Stoneridge, Inc.",6.82,191.08,CYCLICALS,VEHICLESS,VEHICLE,-16.92,12.38
,2658,SRPT:USA,"Sarepta Therapeutics, Inc.",22.17,"2,322.71",HEALTHCARE,BIOPHARMA,BIOPHARMASYS,-13.05,-18.07
,2659,SRRK:USA,Scholar Rock Holding Corp.,43.99,"4,362.55",HEALTHCARE,BIOPHARMA,BIOPHARMASYS,-7.39,-5.49
,2660,SRTA:USA,"Strata Critical Medical, Inc.",5.04,433.7,HEALTHCARE,HCARESVCE,PATIENTCARE,-4.95,-13.15
,2661,SRTS:USA,"Sensus Healthcare, Inc.",5.04,82.86,HEALTHCARE,HCAREEQUIP,MEDDEVICESOTHER,-3.66,2.63
,2662,SRXH:USA,"SRx Health Solutions, Inc.",0.15,2.28,NONCYCLICAL,STAPLESRETAIL,PERSONALCARERETAIL,-803.86,N/A
,2663,SRZN:USA,"Surrozen, Inc.",23.03,197.39,HEALTHCARE,BIOPHARMA,BIOPHARMASYS,-94.81,-10.66
,2664,SSII:USA,"SS Innovations International, Inc.",4.62,894.4,HEALTHCARE,HCAREEQUIP,MEDDEVICESGEN,-1.37,-2.5
,2665,SSKN:USA,"STRATA Skin Sciences, Inc.",1.23,6.48,HEALTHCARE,HCAREEQUIP,MEDDEVICESOTHER,-212.99,-63.72
,2666,SSP:USA,The E.W. Scripps Co.,3.43,304.59,CONSUMERSVCE,MEDIAPUBSS,MEDIAPUB,-12.76,40.27
,2667,SSSS:USA,SuRo Capital Corp.,9.81,246.42,FINANCIAL,INVESTSVCESS,INVESTSVCE,24.77,-4.73
,2668,SSTI:USA,"SoundThinking, Inc.",7.18,91.17,BIZSVCE,BIZSVCESS,PROSVCE,-11.8,-1.17
,2669,SSTK:USA,"Shutterstock, Inc.",19.99,709.7,TECH,SOFTWTECH,INTERNET,8.37,12.19
,2670,SSYS:USA,Stratasys Ltd.,11.2,956.88,INDUSTRIAL,INDMFR,MACHINE,-14.49,N/A
,2671,STAA:USA,STAAR Surgical Co.,19.04,939.7,HEALTHCARE,HCAREEQUIP,MEDDEVICESOTHER,-10.28,-4.11
,2672,STAI:USA,"Scantech AI Systems, Inc.",1.7,5.53,FINANCIAL,INVESTSVCESS,INVESTSVCE,N/A,N/A
,2673,STBA:USA,"S&T Bancorp, Inc.",42.11,"1,614.94",FINANCIAL,BANKS,BANKSUSA,8.22,9.08
,2674,STC:USA,Stewart Information Services Corp.,67.41,"1,888.80",FINANCIAL,INSURANCESS,INSURANCE,5.33,6.54
,2675,STEL:USA,"Stellar Bancorp, Inc.",32.63,"1,671.57",FINANCIAL,BANKS,BANKSUSA,6.12,4.86
,2676,STEM:USA,"Stem, Inc.",17.31,145.23,INDUSTRIAL,INDMFR,ELECTREQUIP,-80.65,-16.84
,2677,STEX:USA,Streamex Corp.,3.65,129.44,HEALTHCARE,HCAREEQUIP,MEDDEVICESGEN,-38.43,-6.48
,2678,STFS:USA,Star Fashion Culture Holdings Ltd.,0.13,1.8,BIZSVCE,BIZSVCESS,MKTINGPRINTING,"-1,007.77",-218.06
,2679,STGW:USA,"Stagwell, Inc.",6.18,"1,571.67",BIZSVCE,BIZSVCESS,MKTINGPRINTING,1.24,9.37
,2680,STHO:USA,Star Holdings (United States),7.94,102.4,FINANCIAL,REALESTATE,REALESTATESVCE,-139.63,-73.39
,2681,STI:USA,"Solidion Technology, Inc.",8.75,25.15,INDUSTRIAL,INDMFR,ELECTREQUIP,-43.97,-20.72
,2682,STIM:USA,"Neuronetics, Inc.",2.24,153.32,HEALTHCARE,HCAREEQUIP,MEDDEVICESOTHER,-36.83,-20.26
,2683,STKE:USA,"Sol Strategies, Inc.",1.76,40.48,FINANCIAL,INVESTSVCESS,INVESTSVCE,-64.64,-33.69
,2684,STKL:USA,"SunOpta, Inc.",4.77,563.82,NONCYCLICAL,FOODPRODUCTION,FOODDRINKMFR,-0.11,5.67
,2685,STNG:USA,"Scorpio Tankers, Inc.",60,"3,060.98",ENERGY,UPSTREAMENERGY,OILGASSUPPORT,10.23,11.44
,2686,STOK:USA,"Stoke Therapeutics, Inc.",29.51,"1,626.59",HEALTHCARE,BIOPHARMA,BIOPHARMASYS,2.24,3.03
,2687,STRA:USA,"Strategic Education, Inc.",83.94,"1,973.01",NONCYCLICAL,HOUSESVCESS,HOUSESVCE,5.73,6.67
,2688,STRO:USA,"Sutro Biopharma, Inc.",16.62,141.44,HEALTHCARE,BIOPHARMA,BIOPHARMANONSYS,-156.31,-159.59
,2689,STRS:USA,"Stratus Properties, Inc.",26.06,208.79,FINANCIAL,REALESTATE,REALESTATESVCE,-3.87,-19.98
,2690,STRT:USA,STRATTEC Security Corp.,78.83,320.48,CYCLICALS,VEHICLESS,VEHICLE,7.26,20
,2691,STRW:USA,"Strawberry Fields REIT, Inc.",13.2,173.19,FINANCIAL,REALESTATE,REIT,4.7,51.98
,2692,STRZ:USA,Starz Entertainment Corp.,10.52,175.68,CONSUMERSVCE,MEDIAPUBSS,MEDIAPUB,N/A,N/A
,2693,STSS:USA,"Sharps Technology, Inc.",2.3,63.54,HEALTHCARE,HCAREEQUIP,HCAREDIAGNOSTICS,"-27,179.13",-30.36
,2694,STTK:USA,"Shattuck Labs, Inc.",4.02,253.87,HEALTHCARE,BIOPHARMA,BIOPHARMASYS,-25.37,-16.83
,2695,STXS:USA,"Stereotaxis, Inc.",2.53,230.44,HEALTHCARE,HCAREEQUIP,MEDDEVICESGEN,-11.11,-3.64
,2696,SUGP:USA,SU Group Holdings Ltd.,5.79,8.48,BIZSVCE,BIZSVCESS,BIZSUPPORT,-34.53,-25.8
,2697,SUIG:USA,SUI Group Holdings Ltd.,1.67,138.73,FINANCIAL,FINSVCE,FINSPECIAL,-33.28,-1.45
,2698,SUNS:USA,"Sunrise Realty Trust, Inc.",9.24,124.01,FINANCIAL,REALESTATE,REIT,11.96,-2.39
,2699,SUPN:USA,"Supernus Pharmaceuticals, Inc.",49.44,"2,823.97",HEALTHCARE,BIOPHARMA,BIOPHARMASYS,-0.69,2.53
,2700,SUPX:USA,SuperX AI Technology Ltd.,16.59,367.8,TECH,HW,COMPUTER,-8.49,-1.93
,2701,SURG:USA,"SurgePays, Inc.",1.28,25.68,TELECOM,TELECOMSS,TELECOMWIRE,-164.16,-100.99
,2702,SUUN:USA,PowerBank Corp.,1.83,67.05,INDUSTRIAL,INDSVCE,FACIL,-4.83,-18.72
,2703,SVAC:USA,Spring Valley Acquisition Corp. III,11,337.33,FINANCIAL,INVESTSVCESS,INVESTSVCE,N/A,N/A
,2704,SVC:USA,SERVICE PROPERTIES TRUST,2,336.18,FINANCIAL,REALESTATE,REIT,-83.72,-30.32
,2705,SVCO:USA,"Silvaco Group, Inc.",4.63,141.36,TECH,SOFTWTECH,SOFTW,-22.08,-24.5
,2706,SVM:USA,"Silvercorp Metals, Inc.",12.68,"2,772.88",MATERIALS,MINING,ORE,0.91,2.23
,2707,SVRA:USA,"Savara, Inc.",5.85,"1,011.18",HEALTHCARE,BIOPHARMA,BIOPHARMASYS,-9.15,-7.84
,2708,SVV:USA,"Savers Value Village, Inc.",10.43,"1,629.36",NONCYCLICAL,STAPLESRETAIL,GENMERCH,-0.14,1.57
,2709,SWAG:USA,"Stran & Co., Inc.",2,36.58,BIZSVCE,BIZSVCESS,MKTINGPRINTING,-4.27,-11.87
,2710,SWBI:USA,"Smith & Wesson Brands, Inc.",11.37,505.86,INDUSTRIAL,INDMFR,AERODEF,1.95,4.16
,2711,SWIM:USA,"Latham Group, Inc.",6.76,788.59,CYCLICALS,CONSUMERGOODS,LEISURE,-1.51,2.94
,2712,SWKH:USA,SWK Holdings Corp.,17.37,210.11,FINANCIAL,INVESTSVCESS,INVESTSVCE,10.72,11.06
,2713,SXC:USA,"SunCoke Energy, Inc.",8.08,684.1,ENERGY,UPSTREAMENERGY,COAL,9.41,6.59
,2714,SXI:USA,Standex International Corp.,245.08,"2,949.13",TECH,ELECTRONIC,COMPONENTS,1.78,1.38
,2715,SXT:USA,Sensient Technologies Corp.,94.57,"4,017.52",MATERIALS,CHEM,CHEMSPECIAL,3.46,0.59
,2716,SXTC:USA,"China Sxt Pharmaceuticals, Inc.",0.1,11.82,HEALTHCARE,HCARESVCE,HCAREMISC,-232.19,-23.18
,2717,SXTP:USA,"60 Degrees Pharmaceuticals, Inc.",4.82,4.95,HEALTHCARE,BIOPHARMA,BIOPHARMANONSYS,-607.72,-155.33
,2718,SYBT:USA,"Stock Yards Bancorp, Inc.",68.1,"2,007.18",FINANCIAL,BANKS,BANKSUSA,6.73,6.07
,2719,SYNA:USA,"Synaptics, Inc.",84.92,"3,319.99",TECH,ELECTRONIC,COMPONENTS,-1.37,4.39
,2720,SYRE:USA,"Spyre Therapeutics, Inc.",33.36,"2,029.44",HEALTHCARE,BIOPHARMA,BIOPHARMASYS,-6.53,-8
,2721,TAC:USA,TransAlta Corp.,13.81,"4,097.43",UTIL,UTILSS,ENERGYUTIL,-3.42,5.9
,2722,TACO:USA,Berto Acquisition Corp.,10.2,382.69,FINANCIAL,INVESTSVCESS,INVESTSVCE,N/A,N/A
,2723,TACT:USA,"TransAct Technologies, Inc.",3.67,37.11,TECH,HW,COMMERCIALELECTRONICS,-21.95,21.34
,2724,TALK:USA,"Talkspace, Inc.",4.05,668.68,HEALTHCARE,HCARESVCE,PATIENTCARE,0.6,-0.26
,2725,TALO:USA,"Talos Energy, Inc.",11.73,"1,993.97",ENERGY,UPSTREAMENERGY,FOSSILFUEL,-17.17,27.94
,2726,TAOX:USA,"TAO Synergies, Inc.",4.85,21.96,HEALTHCARE,BIOPHARMA,BIOPHARMASYS,-349.28,-41.34
,2727,TARA:USA,"Protara Therapeutics, Inc.",7.27,280.53,HEALTHCARE,BIOPHARMA,BIOPHARMAOTHER,-19.85,-15.88
,2728,TARS:USA,"Tarsus Pharmaceuticals, Inc.",68.15,"2,892.82",HEALTHCARE,BIOPHARMA,BIOPHARMANONSYS,-2.95,-2.15
,2729,TASK:USA,"TaskUs, Inc.",10.92,987.13,BIZSVCE,BIZSVCESS,PROSVCE,8.01,8.28
,2730,TATT:USA,TAT Technologies Ltd.,53.65,694.8,INDUSTRIAL,INDMFR,AERODEF,2.48,-0.29
,2731,TAYD:USA,"Taylor Devices, Inc.",72.5,228.6,INDUSTRIAL,INDMFR,AERODEF,4.16,6.16
,2732,TBBB:USA,"BBB Foods, Inc.",34.48,"3,957.16",NONCYCLICAL,STAPLESRETAIL,FOODDRINKRETAIL,-2.43,-1.9
,2733,TBBK:USA,"The Bancorp, Inc. (Delaware)",68.34,"3,043.10",FINANCIAL,BANKS,BANKSUSA,7.01,11.96
,2734,TBCH:USA,Turtle Beach Corp.,13.02,251.38,TECH,HW,CONSUMERELECTRONICS,6.63,12.7
,2735,TBH:USA,"Brag House Holdings, Inc.",0.45,4.91,TECH,SOFTWTECH,INTERNET,-11.69,-86.78
,2736,TBHC:USA,"The Brand House Collective, Inc.",1.27,28.53,CYCLICALS,CONSUMERRETAIL,HOMEIMPROVE,-85.84,-66.15
,2737,TBI:USA,"TrueBlue, Inc.",5.01,149.92,BIZSVCE,BIZSVCESS,PROSVCE,-18.93,-43.65
,2738,TBLA:USA,Taboola.com Ltd.,4.12,"1,198.48",BIZSVCE,BIZSVCESS,MKTINGPRINTING,1.76,13.82
,2739,TBN:USA,Tamboran Resources Corp.,28.64,510.39,ENERGY,UPSTREAMENERGY,FOSSILFUEL,-8.96,-32.74
,2740,TBPH:USA,"Theravance Biopharma, Inc.",19.82,"1,004.32",HEALTHCARE,BIOPHARMA,BIOPHARMASYS,2.84,23.67
,2741,TBRG:USA,"TruBridge, Inc.",20.45,306.77,HEALTHCARE,HCARESVCE,HCARESUPPORT,0.91,7.03
,2742,TCBI:USA,"Texas Capital Bancshares, Inc.",97.63,"4,459.72",FINANCIAL,BANKS,BANKSUSA,6.25,5.09
,2743,TCBK:USA,TriCo Bancshares,49.06,"1,594.79",FINANCIAL,BANKS,BANKSUSA,7.23,7.25
,2744,TCBX:USA,"Third Coast Bancshares, Inc.",39.85,553.08,FINANCIAL,BANKS,BANKSUSA,8.25,4.91
,2745,TCGL:USA,TechCreate Group Ltd.,8.93,133.3,FINANCIAL,FINSVCE,FINSOFTW,N/A,N/A
,2746,TCMD:USA,"Tactile Systems Technology, Inc.",29.11,650.19,HEALTHCARE,HCAREEQUIP,MEDDEVICESOTHER,2.66,6.01
,2747,TCPC:USA,Blackrock TCP Capital Corp.,5.24,445.46,FINANCIAL,INVESTSVCESS,INVESTSVCE,-2.03,18.2
,2748,TCRT:USA,"Alaunos Therapeutics, Inc.",2.95,6.51,HEALTHCARE,BIOPHARMA,BIOPHARMANONSYS,-78.33,-46.68
,2749,TCRX:USA,"TScan Therapeutics, Inc.",1.12,63.56,HEALTHCARE,BIOPHARMA,BIOPHARMANONSYS,-99.96,-93.84
,2750,TCX:USA,"Tucows, Inc.",24.01,266.26,TECH,SOFTWTECH,INTERNET,-36.31,-12.25
,2751,TDAY:USA,"USA TODAY Co., Inc.",5.97,878.24,CONSUMERSVCE,MEDIAPUBSS,MEDIAPUB,8.66,3.14
,2752,TDC:USA,Teradata Corp.,29.58,"2,771.65",TECH,SOFTWTECH,SOFTW,4.13,9.98
,2753,TDIC:USA,Dreamland Ltd.,0.23,7.15,BIZSVCE,BIZSVCESS,MKTINGPRINTING,11.53,-45.34
,2754,TDOC:USA,"Teladoc Health, Inc.",5.91,"1,048.14",HEALTHCARE,HCARESVCE,PATIENTCARE,-21.65,13.01
,2755,TDUP:USA,"thredUP, Inc.",5.33,666.71,NONCYCLICAL,STAPLESRETAIL,GENMERCH,-5.84,0.5
,2756,TDW:USA,"Tidewater, Inc.",63.42,"3,143.22",ENERGY,UPSTREAMENERGY,OILGASSUPPORT,4.68,9.31
,2757,TE:USA,"T1 Energy, Inc.",9.12,"1,537.87",INDUSTRIAL,INDMFR,MACHINE,-41.49,-3.98
,2758,TEAD:USA,Teads Holding Co.,0.68,64.58,CONSUMERSVCE,MEDIAPUBSS,MEDIAPUB,-157.49,-16.27
,2759,TECX:USA,"Tectonic Therapeutic, Inc.",20.37,381.19,HEALTHCARE,BIOPHARMA,BIOPHARMASYS,-18.9,-16.44
,2760,TELA:USA,"TELA Bio, Inc.",0.98,39.53,HEALTHCARE,HCAREEQUIP,MEDDEVICESGEN,-90.48,-70.77
,2761,TELO:USA,"Telomir Pharmaceuticals, Inc.",1.32,44.66,HEALTHCARE,BIOPHARMA,BIOPHARMAOTHER,-28.3,-7.23
,2762,TEN:USA,Tsakos Energy Navigation Ltd.,26.47,797.48,ENERGY,UPSTREAMENERGY,OILGASSUPPORT,11.99,36.03
,2763,TENB:USA,"Tenable Holdings, Inc.",22.75,"2,730.77",TECH,SOFTWTECH,SOFTW,-1.23,8.87
,2764,TENX:USA,"Tenax Therapeutics, Inc.",14.75,87.13,HEALTHCARE,BIOPHARMA,BIOPHARMASYS,-7.69,-4.42
,2765,TERN:USA,"Terns Pharmaceuticals, Inc.",35.09,"3,070.78",HEALTHCARE,BIOPHARMA,BIOPHARMAOTHER,-2.94,-2.42
,2766,TEX:USA,Terex Corp.,60.47,"3,924.50",INDUSTRIAL,INDMFR,MACHINE,3.9,6.97
,2767,TFIN:USA,"Triumph Financial, Inc.",65.48,"1,556.03",FINANCIAL,BANKS,BANKSUSA,0.43,0.04
,2768,TFSL:USA,TFS Financial Corp.,14.24,"3,995.61",FINANCIAL,BANKS,BANKSUSA,2.25,1.78
,2769,TFX:USA,"Teleflex, Inc.",104.52,"4,619.16",HEALTHCARE,HCAREEQUIP,MEDDEVICESGEN,-7.04,5.72
,2770,TG:USA,Tredegar Corp.,8.7,303.57,MATERIALS,MINING,METAL,3.79,6.88
,2771,TGB:USA,Taseko Mines Ltd.,8.22,"2,609.71",MATERIALS,MINING,ORE,-1.55,-9.48
,2772,TGE:USA,The Generation Essentials Group,1.52,73.66,CONSUMERSVCE,HOSPITALITYSS,HOSPITALITY,23.05,N/A
,2773,TGEN:USA,"Tecogen, Inc.",4.25,126.73,INDUSTRIAL,INDMFR,ELECTREQUIP,-4.85,-2.97
,2774,TGL:USA,"Treasure Global, Inc.",5.54,2.15,TECH,SOFTWTECH,TECHCONSULTSVCE,"-1,987.20",-613.12
,2775,TGLS:USA,"Tecnoglass, Inc.",49.77,"2,317.77",MATERIALS,MINING,MATCONSTR,7.72,2.89
,2776,TGNA:USA,"TEGNA, Inc.",18.92,"3,047.14",CONSUMERSVCE,MEDIAPUBSS,MEDIAPUB,11.19,13.92
,2777,TH:USA,Target Hospitality Corp.,6.94,692.47,FINANCIAL,REALESTATE,REALESTATESVCE,-1.42,7.43
,2778,THAR:USA,"Tharimmune, Inc.",3.59,25.87,HEALTHCARE,BIOPHARMA,BIOPHARMASYS,-108.78,-38.92
,2779,THFF:USA,First Financial Corp. (Indiana),63.4,751.33,FINANCIAL,BANKS,BANKSUSA,9.86,9.54
,2780,THH:USA,TryHard Holdings Ltd.,0.86,42.94,CONSUMERSVCE,HOSPITALITYSS,HOSPITALITY,N/A,N/A
,2781,THM:USA,International Tower Hill Mines Ltd.,2.87,596.63,MATERIALS,MINING,ORE,-0.73,-0.57
,2782,THR:USA,"Thermon Group Holdings, Inc.",43.97,"1,443.76",INDUSTRIAL,INDMFR,MACHINE,3.98,3.43
,2783,THRM:USA,"Gentherm, Inc.",36.71,"1,120.58",CYCLICALS,VEHICLESS,VEHICLE,2.7,6.03
,2784,THRY:USA,"Thryv Holdings, Inc.",4.52,196.94,TECH,SOFTWTECH,SOFTW,9.03,18
,2785,THS:USA,"TreeHouse Foods, Inc.",24.57,"1,240.78",NONCYCLICAL,FOODPRODUCTION,FOODDRINKMFR,-19.56,8.12
,2786,TIC:USA,"TIC Solutions, Inc.",10.51,"2,133.93",BIZSVCE,BIZSVCESS,PROSVCE,N/A,N/A
,2787,TII:USA,Titan Mining Corp.,4.86,444.64,MATERIALS,MINING,ORE,2.8,1.18
,2788,TIL:USA,"Instil Bio, Inc.",7.16,48.56,HEALTHCARE,BIOPHARMA,BIOPHARMANONSYS,-159.12,-82.88
,2789,TILE:USA,"Interface, Inc.",31.21,"1,822.38",NONCYCLICAL,PRODHOUSESUBSECT,PRODHOUSEIND,6.14,6.37
,2790,TIPT:USA,"Tiptree, Inc.",17.27,653.15,FINANCIAL,INSURANCESS,INSURANCE,6.57,28.09
,2791,TISI:USA,"Team, Inc.",14.1,63.43,INDUSTRIAL,INDSVCE,FACIL,-84.06,-24.69
,2792,TITN:USA,"Titan Machinery, Inc.",16.31,381.17,INDUSTRIAL,INDSVCE,INDLDIST,-16.7,82.78
,2793,TK:USA,Teekay Corp. Ltd.,9.76,832.23,ENERGY,UPSTREAMENERGY,OILGASSUPPORT,9.1,N/A
,2794,TKNO:USA,"Alpha Teknova, Inc.",3.16,169.14,HEALTHCARE,HCARESVCE,HCAREMISC,-10.79,-6.26
,2795,TLPH:USA,"Talphera, Inc.",1,45.59,HEALTHCARE,HCAREEQUIP,MEDDEVICESOTHER,-37.8,-26.97
,2796,TLRY:USA,"Tilray Brands, Inc.",8.42,978.41,NONCYCLICAL,FOODPRODUCTION,FOODDRINKMFR,-262.66,-7.25
